tjy,A,8129000,50,Wrong Answer
deyi,C,8130000,100,Accepted
Zhaozhuoxi,D,8130000,9,Wrong Answer
何楷文,G,8131000,20,Wrong Answer
Nihachu,D,8134000,30,Wrong Answer
MerlinLee,F,8135000,0,Compile Error
zzy0618,E,8139000,50,Time Limit Exceeded
yyz,A,8145000,50,Wrong Answer
kqshengxuanyi,E,8148000,45,Runtime Error
ini,C,8159000,100,Accepted
leoair,D,8167000,0,Wrong Answer
DL24zhangyixin,C,8172000,0,Wrong Answer
XUSJ,B,8176000,1,Time Limit Exceeded
leoair,D,8180000,0,Wrong Answer
tiaotiao2011,H,8181000,10,Runtime Error
Huangjunrui,D,8186000,6,Wrong Answer
liuzeyuan,B,8192000,0,Compile Error
金弋帆,B,8194000,20,Time Limit Exceeded
XUSJ,B,8202000,1,Time Limit Exceeded
yinhaowei1205,E,8208000,0,Wrong Answer
何浩鲲,B,8212000,0,Time Limit Exceeded
张恺瑄,B,8213000,60,Wrong Answer
leoair,D,8224000,30,Wrong Answer
H2ptimize,B,8224000,100,Accepted
强强,D,8236000,9,Wrong Answer
高兴的高,C,8240000,0,Wrong Answer
蔡杨煜,B,8240000,1,Time Limit Exceeded
XUSJ,B,8244000,1,Time Limit Exceeded
kqshengxuanyi,E,8245000,50,Wrong Answer
xieruyu,G,8248000,0,Wrong Answer
何浩鲲,B,8250000,1,Time Limit Exceeded
XUSJ,B,8259000,20,Time Limit Exceeded
songzhihan,E,8262000,18,Wrong Answer
曾浩,E,8264000,5,Wrong Answer
MerlinLee,F,8266000,0,Compile Error
何楷文,E,8272000,0,Wrong Answer
何楷文,E,8285000,0,Wrong Answer
xieruyu,G,8288000,20,Wrong Answer
DL24zhangyixin,C,8292000,0,Wrong Answer
金弋帆,B,8294000,20,Time Limit Exceeded
susieli,F,8308000,30,Time Limit Exceeded
yyz,A,8312000,20,Wrong Answer
蔡杨煜,B,8321000,1,Time Limit Exceeded
huangshiyu,C,8324000,0,Wrong Answer
xiaoshu2010,E,8328000,0,Wrong Answer
ini,D,8338000,0,Wrong Answer
傅凌龙,B,8345000,1,Runtime Error
MerlinLee,F,8350000,0,Memory Limit Exceeded
肖皓天,D,8350000,0,Wrong Answer
XUSJ,B,8352000,20,Time Limit Exceeded
yyz,A,8360000,100,Accepted
曾浩,E,8362000,5,Wrong Answer
陈邑宁,E,8363000,0,Wrong Answer
张恺瑄,B,8367000,60,Wrong Answer
maguangxian,E,8368000,50,Wrong Answer
wxy2010,A,8382000,100,Accepted
强强,D,8383000,0,Wrong Answer
XUSJ,B,8387000,1,Time Limit Exceeded
wmyr,E,8394000,50,Wrong Answer
maguangxian,E,8406000,0,Wrong Answer
XUSJ,B,8407000,1,Time Limit Exceeded
Harry,G,8416000,10,Wrong Answer
肖皓天,D,8422000,9,Wrong Answer
蔡杨煜,B,8423000,1,Time Limit Exceeded
Nihachu,D,8428000,30,Wrong Answer
tjy,B,8433000,1,Wrong Answer
张恺瑄,B,8440000,1,Wrong Answer
leoair,D,8441000,20,Wrong Answer
强强,D,8443000,9,Wrong Answer
dyt_dirt,D,8446000,0,Wrong Answer
sunjunhao,D,8457000,30,Wrong Answer
张恺瑄,B,8460000,60,Wrong Answer
HL_CZY,E,8464000,0,Runtime Error
wmyr,E,8469000,50,Wrong Answer
songzhihan,E,8472000,18,Wrong Answer
唐宁泽,B,8473000,1,Wrong Answer
sunjunhao,D,8476000,30,Wrong Answer
何浩鲲,B,8480000,100,Accepted
leoair,D,8483000,20,Wrong Answer
Zhaozhuoxi,C,8486000,0,Wrong Answer
MerlinLee,A,8495000,0,Compile Error
sunjunhao,D,8497000,30,Wrong Answer
傅凌龙,B,8502000,20,Time Limit Exceeded
huangshiyu,C,8504000,0,Wrong Answer
HL_CZY,E,8506000,0,Runtime Error
Liuooo,E,8506000,0,Compile Error
陈邑宁,E,8513000,50,Time Limit Exceeded
sunjunhao,D,8514000,30,Wrong Answer
Liuooo,E,8515000,0,Runtime Error
MerlinLee,A,8523000,50,Wrong Answer
wmyr,E,8524000,50,Time Limit Exceeded
legendcn,F,8525000,30,Time Limit Exceeded
hjj,B,8531000,1,Wrong Answer
傅凌龙,B,8542000,20,Time Limit Exceeded
wmyr,E,8554000,50,Time Limit Exceeded
傅凌龙,B,8556000,20,Time Limit Exceeded
夏天天,E,8558000,0,Wrong Answer
XUSJ,B,8562000,1,Time Limit Exceeded
error,E,8567000,5,Wrong Answer
XUSJ,B,8572000,1,Time Limit Exceeded
xyh,D,8576000,30,Wrong Answer
weiyumo,B,8576000,20,Time Limit Exceeded
XUSJ,B,8595000,20,Time Limit Exceeded
leiyuhao,D,8600000,0,Wrong Answer
HL_CZY,E,8610000,0,Runtime Error
weiyumo,B,8619000,20,Time Limit Exceeded
kjh,D,8627000,100,Accepted
zhangce,D,8636000,50,Wrong Answer
dyt_dirt,D,8637000,0,Wrong Answer
蔡杨煜,F,8639000,0,Time Limit Exceeded
张智淏,B,8646000,60,Time Limit Exceeded
tyb,E,8654000,5,Wrong Answer
何浩鲲,F,8658000,30,Time Limit Exceeded
kqshengxuanyi,E,8665000,50,Wrong Answer
wxy2010,C,8674000,0,Wrong Answer
陈邑宁,E,8682000,50,Time Limit Exceeded
hexuben,D,8688000,50,Wrong Answer
ljy_xc,E,8688000,50,Time Limit Exceeded
傅凌龙,B,8691000,1,Time Limit Exceeded
唐宁泽,B,8704000,1,Wrong Answer
niusiyuan,C,8705000,0,Wrong Answer
wmyr,E,8710000,0,Wrong Answer
zhangzihan_Yuuki Asuna,F,8714000,30,Time Limit Exceeded
ljy_xc,E,8714000,50,Time Limit Exceeded
XUSJ,A,8715000,20,Wrong Answer
DL24zhangyixin,C,8720000,0,Wrong Answer
maguangxian,E,8724000,50,Wrong Answer
wxy2010,C,8724000,100,Accepted
leoair,D,8732000,100,Accepted
zhengjinyi,D,8732000,50,Wrong Answer
傅凌龙,B,8737000,1,Time Limit Exceeded
huangshiyu,C,8739000,0,Wrong Answer
wmyr,E,8744000,50,Time Limit Exceeded
yyz,B,8759000,1,Wrong Answer
weiyumo,B,8762000,1,Wrong Answer
wmyr,E,8767000,50,Time Limit Exceeded
hexuben,D,8774000,65,Wrong Answer
XUSJ,A,8774000,0,Wrong Answer
jiangyiyang,D,8778000,9,Wrong Answer
zhengjinyi,D,8780000,100,Accepted
yaoyanfeng,F,8782000,70,Time Limit Exceeded
蔡杨煜,B,8785000,1,Time Limit Exceeded
liruoxin,F,8788000,30,Time Limit Exceeded
ljy_xc,E,8790000,45,Wrong Answer
weiyumo,B,8793000,1,Time Limit Exceeded
tjy,C,8802000,0,Runtime Error
wmyr,E,8805000,50,Time Limit Exceeded
deyi,F,8805000,30,Time Limit Exceeded
weiyumo,B,8806000,20,Time Limit Exceeded
maguangxian,E,8807000,100,Accepted
sunjunhao,D,8809000,30,Wrong Answer
ljy_xc,E,8812000,50,Time Limit Exceeded
Zhaozhuoxi,C,8817000,100,Accepted
thomaswmy,F,8820000,100,Accepted
fangzichang,E,8835000,40,Wrong Answer
ljy_xc,E,8846000,50,Time Limit Exceeded
liuzeyuan,B,8855000,0,Wrong Answer
DL24zhangyixin,C,8857000,100,Accepted
刘子墨,A,8866000,20,Time Limit Exceeded
zhangzihan_Yuuki Asuna,C,8866000,0,Time Limit Exceeded
傅凌龙,B,8871000,20,Time Limit Exceeded
zhangce,D,8872000,30,Wrong Answer
Harry,D,8882000,20,Time Limit Exceeded
XUSJ,A,8882000,20,Wrong Answer
wmyr,E,8883000,50,Time Limit Exceeded
Huangjunrui,E,8886000,5,Wrong Answer
HL_CZY,E,8886000,15,Runtime Error
zhangce,D,8892000,30,Wrong Answer
songzhihan,B,8893000,100,Accepted
liuzeyuan,B,8903000,1,Wrong Answer
傅凌龙,B,8913000,20,Time Limit Exceeded
ljy_xc,E,8921000,50,Time Limit Exceeded
leiyuhao,D,8927000,0,Compile Error
cpz0342,G,8930000,20,Wrong Answer
ljy_xc,E,8940000,50,Time Limit Exceeded
leiyuhao,D,8945000,0,Wrong Answer
hank0402,D,8952000,100,Accepted
wmyr,E,8955000,50,Wrong Answer
刘子墨,A,8960000,0,Compile Error
huangshiyu,C,8963000,0,Wrong Answer
陈邑宁,E,8972000,0,Wrong Answer
sunjunhao,D,8974000,30,Wrong Answer
yangbowen,A,8981000,50,Wrong Answer
刘子墨,A,8982000,0,Compile Error
wmyr,E,8982000,50,Time Limit Exceeded
肖一鸣,E,8986000,43,Wrong Answer
chendingyan,A,8986000,100,Accepted
huangweiliang,B,8990000,1,Wrong Answer
tyb,E,8991000,5,Wrong Answer
陈邑宁,E,8993000,50,Wrong Answer
刘子墨,A,8996000,20,Time Limit Exceeded
刘子墨,A,9005000,20,Time Limit Exceeded
cpz0342,E,9013000,0,Wrong Answer
蔡杨煜,B,9035000,1,Time Limit Exceeded
方子豪,B,9043000,1,Time Limit Exceeded
wmyr,E,9045000,50,Time Limit Exceeded
傅凌龙,B,9045000,20,Time Limit Exceeded
ini,D,9046000,30,Wrong Answer
傅凌龙,B,9078000,60,Wrong Answer
huangweiliang,B,9084000,1,Wrong Answer
张智淏,E,9085000,0,Wrong Answer
肖一鸣,E,9089000,100,Accepted
xiaoshu2010,E,9089000,0,Compile Error
ljy_xc,E,9089000,50,Time Limit Exceeded
liuzeyuan,E,9095000,0,Wrong Answer
docxjun,E,9097000,5,Wrong Answer
袁瑞擎,C,9105000,0,Wrong Answer
肖皓天,D,9112000,0,Wrong Answer
wmyr,E,9115000,50,Time Limit Exceeded
docxjun,E,9124000,5,Wrong Answer
QZ1Z-CQR,F,9125000,30,Time Limit Exceeded
肖皓天,D,9140000,9,Wrong Answer
wmyr,E,9148000,50,Time Limit Exceeded
kqshengxuanyi,E,9154000,50,Wrong Answer
nyyjshcz,E,9154000,0,Wrong Answer
高兴的高,C,9155000,0,Wrong Answer
fangzichang,E,9157000,100,Accepted
wmyr,E,9167000,50,Time Limit Exceeded
linmou,E,9171000,50,Time Limit Exceeded
hjj,B,9177000,100,Accepted
cyq,E,9177000,100,Accepted
HLOI_3_P045,E,9178000,50,Time Limit Exceeded
niusiyuan,C,9180000,0,Wrong Answer
huangweiliang,B,9200000,1,Wrong Answer
jyy0806,C,9200000,0,Wrong Answer
xiaoshu2010,E,9208000,5,Wrong Answer
QAQfj5,E,9217000,5,Wrong Answer
zhangce,D,9221000,30,Wrong Answer
hexuben,D,9221000,20,Wrong Answer
kjh,E,9222000,0,Wrong Answer
wxy2010,D,9232000,30,Wrong Answer
hepeidong,E,9247000,5,Wrong Answer
XUSJ,A,9249000,20,Runtime Error
zzy0618,E,9254000,100,Accepted
kqshengxuanyi,E,9262000,50,Wrong Answer
XUSJ,A,9264000,20,Runtime Error
zhangzihan_Yuuki Asuna,G,9279000,0,Wrong Answer
niusiyuan,C,9281000,0,Wrong Answer
kqshengxuanyi,E,9297000,50,Wrong Answer
高兴的高,C,9299000,0,Wrong Answer
XUSJ,A,9301000,20,Wrong Answer
张恺瑄,G,9317000,0,Wrong Answer
ljy_xc,E,9323000,50,Time Limit Exceeded
xiaoshu2010,E,9327000,5,Wrong Answer
Nihachu,D,9328000,65,Wrong Answer
linmou,E,9333000,50,Time Limit Exceeded
linmou,E,9358000,0,Wrong Answer
wmyr,E,9371000,50,Time Limit Exceeded
Nihachu,D,9382000,100,Accepted
hexuben,D,9383000,20,Wrong Answer
wmyr,E,9386000,50,Wrong Answer
XUSJ,A,9388000,20,Wrong Answer
songhaoyu,E,9390000,0,Wrong Answer
方子豪,B,9391000,1,Time Limit Exceeded
许文渊,B,9392000,1,Time Limit Exceeded
qhj,E,9394000,0,Runtime Error
XUSJ,A,9399000,20,Wrong Answer
wmyr,E,9402000,50,Wrong Answer
hexuben,D,9408000,65,Wrong Answer
wmyr,E,9414000,50,Time Limit Exceeded
songhaoyu,E,9423000,0,Wrong Answer
susieli,D,9424000,15,Wrong Answer
wmyr,E,9425000,50,Time Limit Exceeded
niusiyuan,C,9433000,0,Wrong Answer
songhaoyu,E,9436000,0,Wrong Answer
MerlinLee,H,9440000,0,Wrong Answer
武川翔,E,9443000,5,Wrong Answer
linmou,E,9449000,50,Wrong Answer
linmou,E,9463000,50,Wrong Answer
qhj,E,9465000,20,Wrong Answer
wxy2010,D,9465000,100,Accepted
蔡杨煜,B,9475000,20,Time Limit Exceeded
cpz0342,F,9477000,30,Time Limit Exceeded
武川翔,E,9489000,5,Wrong Answer
tyb,E,9492000,5,Wrong Answer
wmyr,E,9500000,50,Time Limit Exceeded
强强,D,9505000,30,Wrong Answer
方子豪,B,9508000,1,Time Limit Exceeded
Liuooo,C,9508000,0,Wrong Answer
刘添乐,D,9509000,20,Time Limit Exceeded
huangweiliang,B,9510000,1,Wrong Answer
error,A,9514000,100,Accepted
tiaotiao2011,G,9516000,60,Wrong Answer
qhj,E,9517000,15,Time Limit Exceeded
wmyr,E,9518000,50,Time Limit Exceeded
leiyuhao,D,9525000,0,Wrong Answer
Liuooo,C,9530000,0,Wrong Answer
H2ptimize,E,9531000,0,Time Limit Exceeded
kqshengxuanyi,E,9542000,50,Wrong Answer
linmou,E,9547000,50,Time Limit Exceeded
yyz,B,9553000,1,Wrong Answer
肖皓天,E,9554000,20,Wrong Answer
hexuben,D,9563000,65,Wrong Answer
linmou,E,9568000,50,Time Limit Exceeded
傅凌龙,B,9576000,60,Time Limit Exceeded
方子豪,B,9577000,1,Time Limit Exceeded
susieli,D,9582000,50,Wrong Answer
linmou,E,9584000,50,Time Limit Exceeded
QAQfj5,E,9586000,23,Wrong Answer
huangshiyu,C,9590000,0,Wrong Answer
wmyr,E,9592000,50,Time Limit Exceeded
kqshengxuanyi,E,9597000,50,Wrong Answer
linmou,E,9603000,50,Wrong Answer
傅凌龙,B,9605000,60,Time Limit Exceeded
金弋帆,B,9606000,0,Compile Error
huangweiliang,B,9612000,1,Wrong Answer
HLOI_3_P045,E,9614000,15,Runtime Error
XUSJ,A,9615000,50,Wrong Answer
金弋帆,B,9624000,20,Time Limit Exceeded
PhirainEX,G,9626000,60,Wrong Answer
傅凌龙,B,9628000,60,Time Limit Exceeded
ycn,D,9641000,20,Runtime Error
高兴的高,C,9644000,0,Wrong Answer
kqshengxuanyi,E,9645000,45,Runtime Error
HLOI_3_P045,E,9654000,15,Runtime Error
傅凌龙,B,9658000,60,Time Limit Exceeded
夏天天,D,9660000,20,Time Limit Exceeded
ycn,D,9668000,20,Time Limit Exceeded
huangshiyu,C,9668000,0,Wrong Answer
jk123,C,9670000,100,Accepted
QAQfj5,E,9673000,23,Wrong Answer
傅凌龙,B,9676000,60,Time Limit Exceeded
XUSJ,A,9678000,30,Wrong Answer
武川翔,E,9681000,5,Wrong Answer
yyz,B,9686000,1,Wrong Answer
kqshengxuanyi,E,9694000,45,Runtime Error
qhj,E,9705000,20,Wrong Answer
傅凌龙,B,9706000,60,Time Limit Exceeded
zhengjinyi,E,9713000,5,Wrong Answer
liyuze,D,9715000,20,Time Limit Exceeded
傅凌龙,B,9723000,60,Wrong Answer
kqshengxuanyi,E,9724000,45,Runtime Error
高兴的高,C,9724000,0,Wrong Answer
HLOI_3_P045,E,9730000,50,Time Limit Exceeded
kjh,E,9734000,0,Runtime Error
XUSJ,A,9735000,50,Wrong Answer
ycn,D,9738000,20,Time Limit Exceeded
kqshengxuanyi,E,9742000,45,Runtime Error
傅凌龙,B,9752000,60,Wrong Answer
ljy_xc,E,9761000,50,Time Limit Exceeded
kjh,E,9763000,0,Runtime Error
方子豪,B,9767000,0,Compile Error
kjh,E,9778000,0,Runtime Error
susieli,D,9778000,30,Wrong Answer
高兴的高,C,9779000,0,Wrong Answer
qhj,E,9781000,15,Time Limit Exceeded
傅凌龙,B,9781000,60,Time Limit Exceeded
HLOI_3_P045,E,9782000,50,Time Limit Exceeded
hexuben,D,9788000,65,Wrong Answer
kjh,E,9791000,5,Runtime Error
蔡杨煜,B,9798000,20,Time Limit Exceeded
zhangzihan_Yuuki Asuna,C,9807000,0,Time Limit Exceeded
方子豪,B,9809000,1,Time Limit Exceeded
刘子墨,A,9811000,50,Wrong Answer
HBYoutze,E,9817000,50,Time Limit Exceeded
曾浩,D,9832000,0,Compile Error
刘子墨,A,9834000,50,Wrong Answer
XUSJ,A,9844000,50,Wrong Answer
kjh,E,9844000,0,Runtime Error
Harry,D,9854000,30,Wrong Answer
XUSJ,A,9856000,50,Wrong Answer
linmou,E,9858000,50,Wrong Answer
huangshiyu,C,9861000,0,Wrong Answer
huangweiliang,B,9862000,1,Wrong Answer
方子豪,B,9864000,1,Time Limit Exceeded
jiangyiyang,F,9871000,30,Time Limit Exceeded
蔡杨煜,B,9871000,20,Time Limit Exceeded
金弋帆,B,9881000,1,Time Limit Exceeded
ycn,D,9887000,20,Time Limit Exceeded
linmou,E,9894000,50,Time Limit Exceeded
HBYoutze,E,9898000,50,Time Limit Exceeded
唐宁泽,G,9899000,0,Wrong Answer
liyuze,D,9905000,50,Wrong Answer
唐宁泽,B,9908000,20,Time Limit Exceeded
qhj,E,9910000,15,Time Limit Exceeded
傅凌龙,B,9914000,60,Wrong Answer
linmou,E,9919000,70,Wrong Answer
kqshengxuanyi,E,9921000,5,Time Limit Exceeded
yyz,B,9932000,100,Accepted
傅凌龙,B,9934000,60,Wrong Answer
金弋帆,B,9941000,0,Compile Error
weiyumo,B,9943000,20,Time Limit Exceeded
cpz0342,E,9946000,0,Wrong Answer
qhj,E,9946000,20,Time Limit Exceeded
唐宁泽,B,9959000,20,Time Limit Exceeded
金弋帆,B,9961000,1,Time Limit Exceeded
Harry,D,9963000,0,Wrong Answer
wmyr,F,9963000,0,Time Limit Exceeded
杨育安,E,9970000,0,Wrong Answer
huangweiliang,B,9978000,1,Wrong Answer
susieli,D,9979000,30,Wrong Answer
蔡杨煜,G,9979000,10,Wrong Answer
docxjun,E,9982000,5,Time Limit Exceeded
zhengjinyi,E,9985000,5,Wrong Answer
金弋帆,B,9987000,1,Time Limit Exceeded
蔡杨煜,G,9988000,10,Wrong Answer
H2ptimize,E,9989000,20,Time Limit Exceeded
高兴的高,C,9992000,0,Wrong Answer
zhangce,D,9993000,0,Wrong Answer
qhj,E,9994000,20,Time Limit Exceeded
ycn,D,10001000,20,Time Limit Exceeded
leiyuhao,F,10019000,30,Time Limit Exceeded
傅凌龙,B,10034000,1,Time Limit Exceeded
zhangce,D,10035000,65,Wrong Answer
xiaoshu2010,B,10050000,1,Wrong Answer
蔡杨煜,H,10052000,0,Compile Error
zhengjinyi,E,10066000,20,Wrong Answer
sunjunhao,D,10070000,30,Wrong Answer
QAQfj5,E,10071000,23,Wrong Answer
weiyumo,B,10072000,20,Time Limit Exceeded
唐宁泽,B,10072000,1,Time Limit Exceeded
方子豪,B,10085000,1,Time Limit Exceeded
傅凌龙,B,10094000,60,Time Limit Exceeded
张智淏,B,10098000,100,Accepted
qhj,E,10100000,15,Time Limit Exceeded
MerlinLee,G,10109000,0,Runtime Error
songhaoyu,F,10119000,0,Time Limit Exceeded
zhangzihan_Yuuki Asuna,D,10132000,0,Wrong Answer
qhj,E,10134000,20,Wrong Answer
docxjun,E,10138000,11,Wrong Answer
XUSJ,A,10143000,50,Wrong Answer
kjh,E,10157000,0,Runtime Error
金弋帆,B,10160000,20,Time Limit Exceeded
qhj,E,10160000,15,Time Limit Exceeded
肖一鸣,F,10160000,30,Time Limit Exceeded
武川翔,E,10163000,5,Wrong Answer
tjy,C,10179000,0,Runtime Error
蔡杨煜,G,10182000,10,Wrong Answer
Harry,D,10182000,50,Wrong Answer
wmyr,F,10185000,30,Time Limit Exceeded
XUSJ,A,10187000,50,Wrong Answer
曾浩,D,10196000,0,Wrong Answer
lyxhsx,E,10201000,0,Compile Error
金弋帆,B,10210000,20,Time Limit Exceeded
lyxhsx,E,10213000,0,Compile Error
刘子墨,B,10219000,60,Wrong Answer
error,B,10223000,1,Wrong Answer
qhj,E,10224000,0,Compile Error
zhangzihan_Yuuki Asuna,D,10231000,0,Wrong Answer
lyxhsx,E,10233000,45,Runtime Error
hexuben,D,10234000,100,Accepted
duchengzhu2008,E,10238000,5,Wrong Answer
高兴的高,C,10243000,0,Wrong Answer
qhj,E,10246000,20,Wrong Answer
chendingyan,B,10248000,1,Time Limit Exceeded
金弋帆,B,10248000,20,Time Limit Exceeded
sunjunhao,D,10258000,30,Wrong Answer
qhj,E,10262000,20,Wrong Answer
陈邑宁,E,10264000,32,Wrong Answer
刘子墨,B,10265000,100,Accepted
zhangce,D,10273000,100,Accepted
xiaoshu2010,B,10276000,20,Wrong Answer
yangbowen,A,10279000,100,Accepted
傅凌龙,B,10279000,60,Wrong Answer
Harry,D,10279000,100,Accepted
曾浩,D,10282000,30,Wrong Answer
kqshengxuanyi,E,10283000,45,Runtime Error
MerlinLee,B,10293000,100,Accepted
蔡杨煜,B,10293000,20,Time Limit Exceeded
ljy_xc,E,10293000,0,Wrong Answer
wmyr,E,10296000,50,Wrong Answer
leiyuhao,G,10296000,0,Wrong Answer
傅凌龙,B,10298000,60,Wrong Answer
songhaoyu,E,10298000,0,Wrong Answer
高兴的高,C,10299000,0,Wrong Answer
kqshengxuanyi,E,10308000,45,Runtime Error
qhj,E,10316000,20,Wrong Answer
wmyr,E,10318000,50,Wrong Answer
ljy_xc,E,10319000,50,Time Limit Exceeded
chendingyan,B,10319000,20,Time Limit Exceeded
linmou,G,10321000,0,Wrong Answer
susieli,D,10323000,50,Wrong Answer
方子豪,B,10324000,0,Compile Error
kqshengxuanyi,E,10327000,45,Runtime Error
何楷文,E,10328000,0,Runtime Error
liuzeyuan,H,10337000,0,Compile Error
肖皓天,G,10340000,20,Wrong Answer
kjh,E,10340000,5,Time Limit Exceeded
wmyr,E,10347000,50,Time Limit Exceeded
MerlinLee,A,10348000,50,Wrong Answer
kqshengxuanyi,E,10353000,45,Runtime Error
zhengjinyi,E,10355000,50,Time Limit Exceeded
lyxhsx,E,10357000,100,Accepted
wtxwd,E,10358000,100,Accepted
linmou,G,10361000,0,Wrong Answer
何楷文,E,10361000,20,Runtime Error
wmyr,E,10364000,50,Wrong Answer
方子豪,B,10366000,1,Time Limit Exceeded
kqshengxuanyi,E,10369000,45,Runtime Error
liuzeyuan,H,10379000,0,Compile Error
liyuze,F,10380000,30,Runtime Error
DL24zhangyixin,F,10384000,30,Time Limit Exceeded
kqshengxuanyi,E,10388000,45,Runtime Error
PhirainEX,F,10390000,30,Time Limit Exceeded
cpz0342,E,10398000,5,Wrong Answer
niusiyuan,C,10398000,100,Accepted
XUSJ,A,10404000,50,Wrong Answer
kqshengxuanyi,E,10405000,45,Runtime Error
傅凌龙,B,10406000,60,Time Limit Exceeded
何楷文,E,10408000,40,Wrong Answer
linmou,G,10408000,20,Wrong Answer
强强,D,10411000,65,Wrong Answer
何浩鲲,E,10414000,5,Wrong Answer
蔡杨煜,B,10420000,60,Time Limit Exceeded
docxjun,E,10421000,11,Wrong Answer
kqshengxuanyi,E,10423000,45,Runtime Error
ycn,D,10424000,50,Wrong Answer
MerlinLee,E,10425000,18,Wrong Answer
zhangzihan_Yuuki Asuna,D,10425000,0,Wrong Answer
qhj,E,10429000,100,Accepted
leiyuhao,G,10434000,0,Wrong Answer
BruceTong,E,10438000,5,Wrong Answer
zhangce,G,10443000,0,Wrong Answer
何楷文,E,10445000,40,Wrong Answer
wmyr,E,10446000,50,Wrong Answer
zhangzihan_Yuuki Asuna,D,10447000,0,Wrong Answer
高兴的高,C,10448000,0,Wrong Answer
kqshengxuanyi,E,10456000,45,Runtime Error
weiyumo,B,10458000,20,Time Limit Exceeded
maguangxian,G,10463000,20,Wrong Answer
蔡杨煜,B,10469000,0,Compile Error
kqshengxuanyi,E,10470000,45,Runtime Error
zhangzihan_Yuuki Asuna,D,10476000,0,Wrong Answer
kqshengxuanyi,E,10487000,45,Runtime Error
leiyuhao,G,10489000,20,Wrong Answer
liuzeyuan,H,10491000,0,Time Limit Exceeded
蔡杨煜,B,10491000,0,Compile Error
maguangxian,G,10493000,10,Wrong Answer
BruceTong,E,10495000,5,Wrong Answer
maguangxian,G,10500000,20,Wrong Answer
HBYoutze,E,10508000,50,Time Limit Exceeded
方子豪,B,10514000,20,Time Limit Exceeded
kqshengxuanyi,E,10515000,45,Runtime Error
XUSJ,A,10516000,100,Accepted
MerlinLee,A,10519000,20,Wrong Answer
ljy_xc,E,10535000,5,Wrong Answer
duchengzhu2008,E,10535000,0,Wrong Answer
kqshengxuanyi,E,10536000,45,Runtime Error
ini,G,10537000,0,Wrong Answer
蔡杨煜,B,10546000,60,Wrong Answer
fangzichang,D,10551000,30,Wrong Answer
kqshengxuanyi,E,10552000,45,Runtime Error
高兴的高,C,10553000,0,Wrong Answer
wmyr,E,10557000,50,Time Limit Exceeded
error,B,10562000,100,Accepted
kqshengxuanyi,E,10566000,45,Wrong Answer
xiaoshu2010,B,10569000,100,Accepted
wmyr,E,10574000,50,Time Limit Exceeded
方子豪,C,10581000,0,Time Limit Exceeded
kqshengxuanyi,E,10587000,45,Runtime Error
ljy_xc,E,10591000,5,Wrong Answer
ini,G,10596000,20,Wrong Answer
kqshengxuanyi,E,10601000,45,Runtime Error
QAQfj5,E,10605000,50,Wrong Answer
强强,D,10605000,65,Wrong Answer
高兴的高,C,10606000,0,Wrong Answer
DL24zhangyixin,D,10613000,9,Wrong Answer
kqshengxuanyi,E,10617000,45,Runtime Error
ycn,D,10631000,50,Wrong Answer
kqshengxuanyi,E,10631000,45,Runtime Error
kqshengxuanyi,E,10646000,45,Runtime Error
cpz0342,E,10649000,5,Wrong Answer
songhaoyu,G,10649000,0,Runtime Error
qhj,F,10655000,30,Time Limit Exceeded
金弋帆,A,10664000,20,Wrong Answer
kqshengxuanyi,E,10665000,45,Runtime Error
nyyjshcz,E,10667000,0,Time Limit Exceeded
kjh,F,10667000,30,Time Limit Exceeded
蔡杨煜,B,10677000,60,Wrong Answer
kqshengxuanyi,E,10680000,45,Runtime Error
金弋帆,A,10681000,20,Wrong Answer
kqshengxuanyi,E,10697000,45,Wrong Answer
HLOI_3_P045,E,10698000,32,Time Limit Exceeded
fangzichang,D,10714000,30,Memory Limit Exceeded
kqshengxuanyi,E,10714000,45,Runtime Error
高兴的高,C,10716000,100,Accepted
jiangyiyang,D,10723000,0,Wrong Answer
ljy_xc,E,10726000,45,Wrong Answer
kqshengxuanyi,E,10730000,45,Runtime Error
jiazijian,C,10730000,0,Time Limit Exceeded
nyyjshcz,E,10744000,18,Wrong Answer
lyxhsx,F,10747000,30,Runtime Error
kqshengxuanyi,E,10748000,45,Runtime Error
fangzichang,D,10759000,30,Wrong Answer
kqshengxuanyi,E,10774000,70,Wrong Answer
XUSJ,G,10793000,0,Wrong Answer
金弋帆,A,10809000,0,Compile Error
sunjunhao,D,10810000,30,Wrong Answer
ycn,D,10811000,50,Wrong Answer
金弋帆,A,10819000,20,Runtime Error
唐宁泽,B,10820000,1,Wrong Answer
luyuyang,E,10825000,0,Runtime Error
sunjunhao,D,10829000,30,Wrong Answer
jiangyiyang,D,10830000,0,Wrong Answer
hjj,F,10831000,30,Time Limit Exceeded
QAQfj5,E,10836000,50,Wrong Answer
weiyumo,B,10836000,1,Wrong Answer
金弋帆,A,10841000,20,Wrong Answer
武川翔,E,10844000,5,Wrong Answer
HBYoutze,F,10844000,30,Time Limit Exceeded
张恺瑄,C,10845000,0,Wrong Answer
ywz,H,10845000,10,Wrong Answer
wmyr,E,10851000,50,Time Limit Exceeded
kjh,E,10851000,5,Time Limit Exceeded
weiyumo,B,10863000,0,Wrong Answer
蔡杨煜,B,10865000,60,Time Limit Exceeded
张恺瑄,C,10872000,0,Wrong Answer
songhaoyu,D,10873000,9,Wrong Answer
weiyumo,B,10876000,0,Compile Error
XUSJ,B,10882000,20,Time Limit Exceeded
